Invoice_ID,Branch,City,Customer_Type,Gender,Product_Category,Unit_Price,Quantity,Discount,Rating,Discount_Amount,Net_Sales,Tax_7_25_percent,Total_Sales
INV200849,West-1,Sacramento,Normal,Male,Cosmetics,479.88,15,0.25,7.8,1799.55,5398.65,391.4,5790.05
INV200850,West-2,San Francisco,Normal,Male,Electronics,317.7,11,0.18,8.0,629.05,2865.65,207.76,3073.41
INV200851,West-1,San Jose,Member,Male,Electronics,59.18,11,0.23,9.2,149.73,501.25,36.34,537.59
INV200852,West-2,Irvine,Member,Female,Clothing,351.82,3,0.06,6.9,63.33,992.13,71.93,1064.06
INV200853,West-1,San Francisco,Member,Female,Home Appliances,368.98,17,0.23,5.3,1442.71,4829.95,350.17,5180.12
INV200854,West-1,San Francisco,Member,Female,Electronics,438.58,5,0.13,4.4,285.08,1907.82,138.32,2046.14
INV200855,West-2,Santa Ana,Member,Female,Clothing,457.92,13,0.12,4.8,714.36,5238.6,379.8,5618.4
INV200856,West-2,Los Angeles,Member,Female,Clothing,463.61,10,0.24,8.7,1112.66,3523.44,255.45,3778.89
INV200857,West-1,Oakland,Normal,Female,Home Appliances,399.75,5,0.21,9.8,419.74,1579.01,114.48,1693.49
INV200858,West-2,Sacramento,Normal,Male,Electronics,133.41,12,0.23,1.5,368.21,1232.71,89.37,1322.08
INV200859,West-1,Santa Ana,Member,Female,Electronics,245.52,8,0.34,6.2,667.81,1296.35,93.99,1390.34
INV200860,West-2,Los Angeles,Normal,Male,Electronics,466.8,12,0.25,5.7,1400.4,4201.2,304.59,4505.79
INV200861,West-3,Oakland,Member,Male,Food,572.29,16,0.22,4.4,2014.46,7142.18,517.81,7659.99
INV200862,West-3,Sacramento,Member,Female,Electronics,51.97,2,0.21,8.7,21.83,82.11,5.95,88.06
INV200863,West-3,San Jose,Normal,Male,Cosmetics,323.64,3,0.14,6.2,135.93,834.99,60.54,895.53
INV200864,West-3,Oakland,Member,Male,Food,190.95,18,0.29,3.8,996.76,2440.34,176.92,2617.26
INV200865,West-3,Irvine,Normal,Male,Food,139.11,17,0.13,5.0,307.43,2057.44,149.16,2206.6
INV200866,West-1,San Francisco,Member,Female,Food,305.96,2,0.25,4.2,152.98,458.94,33.27,492.21
INV200867,West-3,Los Angeles,Member,Female,Food,365.62,12,0.1,4.9,438.74,3948.7,286.28,4234.98
INV200868,West-3,Los Angeles,Normal,Male,Clothing,10.81,17,0.05,1.6,9.19,174.58,12.66,187.24
INV200869,West-3,Los Angeles,Member,Female,Cosmetics,469.22,6,0.05,2.0,140.77,2674.55,193.9,2868.45
INV200870,West-3,Sacramento,Member,Male,Home Appliances,492.83,17,0.22,6.6,1843.18,6534.93,473.78,7008.71
INV200871,West-2,Irvine,Member,Female,Electronics,579.48,2,0.11,7.2,127.49,1031.47,74.78,1106.25
INV200872,West-1,Oakland,Normal,Male,Food,112.48,8,0.1,6.7,89.98,809.86,58.71,868.57
INV200873,West-3,San Francisco,Member,Male,Home Appliances,358.76,14,0.21,7.9,1054.75,3967.89,287.67,4255.56
INV200874,West-3,Irvine,Member,Female,Clothing,258.84,6,0.01,9.5,15.53,1537.51,111.47,1648.98
INV200875,West-3,Santa Ana,Member,Female,Home Appliances,204.22,9,0.09,8.7,165.42,1672.56,121.26,1793.82
INV200876,West-1,San Jose,Normal,Female,Food,341.55,1,0.12,4.8,40.99,300.56,21.79,322.35
INV200877,West-2,San Diego,Normal,Female,Cosmetics,470.52,5,0.25,3.0,588.15,1764.45,127.92,1892.37
INV200878,West-1,Irvine,Normal,Female,Home Appliances,18.72,7,0.19,3.8,24.9,106.14,7.7,113.84
INV200879,West-2,Santa Ana,Normal,Male,Food,581.79,9,0.3,6.3,1570.83,3665.28,265.73,3931.01
INV200880,West-3,San Francisco,Normal,Male,Food,486.88,14,0.12,8.7,817.96,5998.36,434.88,6433.24
INV200881,West-3,San Diego,Member,Male,Electronics,451.94,9,0.1,7.3,406.75,3660.71,265.4,3926.11
INV200882,West-1,San Diego,Normal,Female,Electronics,457.43,4,0.01,5.9,18.3,1811.42,131.33,1942.75
INV200883,West-1,Irvine,Normal,Female,Cosmetics,236.49,15,0.33,6.4,1170.63,2376.72,172.31,2549.03
INV200884,West-2,Los Angeles,Member,Male,Electronics,452.21,4,0.18,5.8,325.59,1483.25,107.54,1590.79
INV200885,West-2,Fresno,Normal,Male,Cosmetics,235.13,3,0.18,9.7,126.97,578.42,41.94,620.36
INV200886,West-1,San Francisco,Member,Male,Clothing,539.73,14,0.32,8.3,2417.99,5138.23,372.52,5510.75
INV200887,West-2,Los Angeles,Normal,Male,Clothing,110.45,9,0.1,8.0,99.41,894.64,64.86,959.5
INV200888,West-1,San Francisco,Member,Female,Electronics,178.95,19,0.12,5.7,408.01,2992.04,216.92,3208.96
INV200889,West-2,Fresno,Member,Male,Clothing,333.05,6,0.23,4.0,459.61,1538.69,111.56,1650.25
INV200890,West-1,San Jose,Normal,Female,Home Appliances,194.93,3,0.27,1.2,157.89,426.9,30.95,457.85
INV200891,West-1,Fresno,Normal,Male,Home Appliances,257.42,18,0.24,1.4,1112.05,3521.51,255.31,3776.82
INV200892,West-1,Anaheim,Member,Female,Home Appliances,297.99,16,0.28,1.3,1335.0,3432.84,248.88,3681.72
INV200893,West-2,Irvine,Member,Female,Clothing,514.53,3,0.2,9.8,308.72,1234.87,89.53,1324.4
INV200894,West-2,Irvine,Member,Female,Home Appliances,316.3,2,0.3,2.0,189.78,442.82,32.1,474.92
INV200895,West-2,Santa Ana,Member,Female,Cosmetics,220.66,2,0.19,2.3,83.85,357.47,25.92,383.39
INV200896,West-1,Los Angeles,Member,Male,Food,152.4,10,0.08,5.4,121.92,1402.08,101.65,1503.73
INV200897,West-2,Santa Ana,Member,Male,Electronics,248.16,15,0.19,5.3,707.26,3015.14,218.6,3233.74
INV200898,West-2,Anaheim,Member,Male,Cosmetics,311.86,3,0.25,9.3,233.9,701.68,50.87,752.55
INV200899,West-1,Fresno,Normal,Female,Home Appliances,448.94,8,0.23,1.7,826.05,2765.47,200.5,2965.97
INV200900,West-3,Irvine,Member,Male,Food,77.02,18,0.09,9.6,124.77,1261.59,91.47,1353.06
INV200901,West-1,Sacramento,Normal,Male,Electronics,136.86,11,0.01,2.9,15.05,1490.41,108.05,1598.46
INV200902,West-2,Fresno,Normal,Male,Cosmetics,230.89,7,0.09,9.7,145.46,1470.77,106.63,1577.4
INV200903,West-1,Fresno,Member,Female,Electronics,219.44,19,0.34,5.9,1417.58,2751.78,199.5,2951.28
INV200904,West-3,Anaheim,Member,Female,Clothing,238.09,7,0.06,6.9,100.0,1566.63,113.58,1680.21
INV200905,West-1,San Jose,Normal,Female,Home Appliances,477.15,2,0.16,3.8,152.69,801.61,58.12,859.73
INV200906,West-2,San Francisco,Member,Male,Cosmetics,197.87,6,0.22,6.5,261.19,926.03,67.14,993.17
INV200907,West-3,Anaheim,Member,Male,Cosmetics,303.63,5,0.31,7.4,470.63,1047.52,75.95,1123.47
INV200908,West-2,San Francisco,Normal,Male,Food,376.22,14,0.27,1.1,1422.11,3844.97,278.76,4123.73
INV200909,West-3,Irvine,Normal,Female,Food,143.15,18,0.32,1.3,824.54,1752.16,127.03,1879.19
INV200910,West-3,Anaheim,Normal,Male,Food,432.62,4,0.21,9.9,363.4,1367.08,99.11,1466.19
INV200911,West-1,San Francisco,Member,Female,Electronics,330.53,4,0.3,5.1,396.64,925.48,67.1,992.58
INV200912,West-1,Santa Ana,Member,Female,Home Appliances,270.83,13,0.09,9.4,316.87,3203.92,232.28,3436.2
INV200913,West-2,Anaheim,Normal,Female,Electronics,486.82,1,0.15,7.6,73.02,413.8,30.0,443.8
INV200914,West-1,Irvine,Member,Female,Home Appliances,149.88,5,0.3,4.4,224.82,524.58,38.03,562.61
INV200915,West-1,Anaheim,Normal,Male,Cosmetics,530.49,3,0.11,2.4,175.06,1416.41,102.69,1519.1
INV200916,West-3,Irvine,Member,Male,Electronics,338.82,19,0.3,9.8,1931.27,4506.31,326.71,4833.02
INV200917,West-1,Anaheim,Normal,Female,Electronics,367.46,13,0.13,6.3,621.01,4155.97,301.31,4457.28
INV200918,West-3,San Francisco,Member,Male,Electronics,525.66,7,0.13,2.7,478.35,3201.27,232.09,3433.36
INV200919,West-3,San Jose,Normal,Female,Clothing,491.46,10,0.11,7.1,540.61,4373.99,317.11,4691.1
INV200920,West-3,Oakland,Member,Male,Home Appliances,362.93,3,0.19,1.8,206.87,881.92,63.94,945.86
INV200921,West-2,San Francisco,Member,Male,Home Appliances,453.15,2,0.05,8.8,45.32,860.98,62.42,923.4
INV200922,West-2,Los Angeles,Normal,Female,Electronics,262.83,7,0.01,1.8,18.4,1821.41,132.05,1953.46
INV200923,West-2,San Diego,Member,Female,Clothing,330.69,9,0.31,3.1,922.63,2053.58,148.88,2202.46
INV200924,West-3,San Jose,Member,Female,Electronics,41.93,12,0.33,1.8,166.04,337.12,24.44,361.56
INV200925,West-2,Santa Ana,Normal,Female,Home Appliances,58.47,10,0.03,1.9,17.54,567.16,41.12,608.28
INV200926,West-2,Fresno,Member,Male,Cosmetics,498.51,19,0.19,5.7,1799.62,7672.07,556.23,8228.3
INV200927,West-1,San Francisco,Member,Female,Clothing,40.5,13,0.19,7.2,100.04,426.46,30.92,457.38
INV200928,West-2,Anaheim,Member,Male,Clothing,105.79,10,0.13,8.1,137.53,920.37,66.73,987.1
INV200929,West-2,San Francisco,Normal,Female,Electronics,478.52,5,0.2,7.3,478.52,1914.08,138.77,2052.85
INV200930,West-3,Sacramento,Normal,Male,Cosmetics,5.68,15,0.16,4.3,13.63,71.57,5.19,76.76
INV200931,West-3,San Jose,Normal,Female,Home Appliances,173.03,3,0.17,6.0,88.25,430.84,31.24,462.08
INV200932,West-3,Oakland,Normal,Male,Food,352.5,8,0.26,9.3,733.2,2086.8,151.29,2238.09
INV200933,West-3,Santa Ana,Normal,Male,Home Appliances,359.29,6,0.18,4.5,388.03,1767.71,128.16,1895.87
INV200934,West-3,Sacramento,Member,Male,Home Appliances,467.41,19,0.11,3.3,976.89,7903.9,573.03,8476.93
INV200935,West-3,Irvine,Member,Female,Cosmetics,306.03,17,0.2,5.7,1040.5,4162.01,301.75,4463.76
INV200936,West-2,Sacramento,Normal,Female,Clothing,308.09,10,0.22,3.7,677.8,2403.1,174.22,2577.32
INV200937,West-3,San Francisco,Member,Female,Home Appliances,436.56,1,0.23,3.4,100.41,336.15,24.37,360.52
INV200938,West-3,Santa Ana,Member,Female,Clothing,301.68,13,0.22,8.0,862.8,3059.04,221.78,3280.82
INV200939,West-1,San Francisco,Member,Male,Cosmetics,367.05,10,0.23,9.0,844.22,2826.28,204.91,3031.19
INV200940,West-2,Irvine,Member,Male,Cosmetics,539.18,12,0.11,5.5,711.72,5758.44,417.49,6175.93
INV200941,West-2,Fresno,Normal,Male,Electronics,243.86,2,0.16,8.0,78.04,409.68,29.7,439.38
INV200942,West-2,Santa Ana,Normal,Female,Food,234.15,10,0.23,2.7,538.55,1802.95,130.71,1933.66
INV200943,West-3,Fresno,Member,Male,Cosmetics,7.11,1,0.26,5.9,1.85,5.26,0.38,5.64
INV200944,West-3,San Jose,Member,Male,Cosmetics,369.99,1,0.15,6.7,55.5,314.49,22.8,337.29
INV200945,West-3,San Jose,Normal,Female,Clothing,22.71,15,0.13,5.4,44.28,296.37,21.49,317.86
INV200946,West-1,Fresno,Member,Female,Cosmetics,304.97,1,0.25,2.1,76.24,228.73,16.58,245.31
INV200947,West-3,San Jose,Member,Male,Home Appliances,483.52,9,0.08,7.6,348.13,4003.55,290.26,4293.81
INV200948,West-1,Santa Ana,Member,Female,Electronics,332.2,7,0.0,8.6,0.0,2325.4,168.59,2493.99
INV200949,West-2,Anaheim,Normal,Female,Electronics,165.43,16,0.16,6.7,423.5,2223.38,161.2,2384.58
INV200950,West-3,Los Angeles,Normal,Female,Home Appliances,472.77,16,0.06,2.5,453.86,7110.46,515.51,7625.97
INV200951,West-1,San Jose,Member,Female,Cosmetics,165.48,13,0.13,1.7,279.66,1871.58,135.69,2007.27
INV200952,West-1,San Jose,Member,Male,Food,441.15,10,0.1,3.7,441.15,3970.35,287.85,4258.2
INV200953,West-3,San Francisco,Member,Male,Cosmetics,368.1,18,0.27,1.3,1788.97,4836.83,350.67,5187.5
INV200954,West-2,Fresno,Member,Male,Electronics,106.15,9,0.12,8.6,114.64,840.71,60.95,901.66
INV200955,West-2,San Diego,Member,Male,Food,543.55,12,0.22,7.3,1434.97,5087.63,368.85,5456.48
INV200956,West-2,Oakland,Member,Male,Clothing,124.38,13,0.24,6.1,388.07,1228.87,89.09,1317.96
INV200957,West-1,Sacramento,Normal,Female,Clothing,593.8,11,0.16,9.0,1045.09,5486.71,397.79,5884.5
INV200958,West-1,San Jose,Normal,Male,Cosmetics,9.35,15,0.03,2.0,4.21,136.04,9.86,145.9
INV200959,West-1,Sacramento,Member,Male,Cosmetics,161.77,10,0.25,7.4,404.42,1213.28,87.96,1301.24
INV200960,West-1,Santa Ana,Normal,Female,Food,123.92,10,0.03,2.3,37.18,1202.02,87.15,1289.17
INV200961,West-2,San Diego,Member,Female,Food,13.33,9,0.03,1.5,3.6,116.37,8.44,124.81
INV200962,West-3,Oakland,Member,Female,Cosmetics,440.76,3,0.07,2.2,92.56,1229.72,89.15,1318.87
INV200963,West-1,Fresno,Normal,Male,Electronics,417.59,16,0.1,9.6,668.14,6013.3,435.96,6449.26
INV200964,West-1,Los Angeles,Normal,Female,Clothing,476.45,12,0.3,5.0,1715.22,4002.18,290.16,4292.34
INV200965,West-2,Oakland,Member,Female,Food,157.74,17,0.24,1.4,643.58,2038.0,147.76,2185.76
INV200966,West-3,Oakland,Member,Female,Electronics,269.38,15,0.14,6.3,565.7,3475.0,251.94,3726.94
INV200967,West-3,Los Angeles,Normal,Male,Cosmetics,397.17,3,0.34,2.8,405.11,786.4,57.01,843.41
INV200968,West-2,Anaheim,Normal,Female,Home Appliances,266.66,5,0.09,1.1,120.0,1213.3,87.96,1301.26
INV200969,West-2,Fresno,Member,Female,Food,419.91,13,0.21,7.8,1146.35,4312.48,312.65,4625.13
INV200970,West-3,San Francisco,Member,Male,Home Appliances,382.21,6,0.3,2.4,687.98,1605.28,116.38,1721.66
INV200971,West-1,Sacramento,Member,Female,Electronics,73.22,9,0.28,9.5,184.51,474.47,34.4,508.87
INV200972,West-3,San Jose,Normal,Male,Clothing,469.72,19,0.03,6.3,267.74,8656.94,627.63,9284.57
INV200973,West-2,Oakland,Member,Male,Electronics,433.8,7,0.24,1.8,728.78,2307.82,167.32,2475.14
INV200974,West-1,Santa Ana,Normal,Female,Clothing,395.22,13,0.09,3.0,462.41,4675.45,338.97,5014.42
INV200975,West-1,Los Angeles,Member,Male,Electronics,97.28,5,0.12,6.5,58.37,428.03,31.03,459.06
INV200976,West-2,Sacramento,Normal,Female,Food,164.46,16,0.17,4.0,447.33,2184.03,158.34,2342.37
INV200977,West-2,San Diego,Normal,Female,Food,238.94,4,0.28,5.8,267.61,688.15,49.89,738.04
INV200978,West-2,Los Angeles,Normal,Female,Home Appliances,171.56,5,0.06,8.2,51.47,806.33,58.46,864.79
INV200979,West-3,San Diego,Normal,Female,Electronics,140.55,19,0.04,8.1,106.82,2563.63,185.86,2749.49
INV200980,West-3,Fresno,Member,Male,Electronics,484.19,6,0.05,7.3,145.26,2759.88,200.09,2959.97
INV200981,West-1,Oakland,Normal,Female,Home Appliances,384.75,4,0.08,9.0,123.12,1415.88,102.65,1518.53
INV200982,West-2,Santa Ana,Normal,Female,Cosmetics,341.46,1,0.02,2.8,6.83,334.63,24.26,358.89
INV200983,West-1,San Jose,Normal,Female,Electronics,139.44,17,0.32,2.6,758.55,1611.93,116.86,1728.79
INV200984,West-1,San Diego,Member,Male,Electronics,551.26,9,0.11,8.2,545.75,4415.59,320.13,4735.72
INV200985,West-1,Sacramento,Member,Male,Electronics,118.75,16,0.06,3.9,114.0,1786.0,129.48,1915.48
INV200986,West-1,Anaheim,Member,Female,Cosmetics,478.0,2,0.22,5.6,210.32,745.68,54.06,799.74
INV200987,West-2,Fresno,Member,Male,Food,580.17,11,0.28,7.7,1786.92,4594.95,333.13,4928.08
INV200988,West-1,Anaheim,Member,Male,Home Appliances,437.62,5,0.26,4.6,568.91,1619.19,117.39,1736.58
INV200989,West-2,Fresno,Member,Female,Cosmetics,595.75,13,0.25,2.2,1936.19,5808.56,421.12,6229.68
INV200990,West-2,San Francisco,Normal,Female,Clothing,392.38,17,0.02,7.1,133.41,6537.05,473.94,7010.99
INV200991,West-3,Sacramento,Normal,Female,Clothing,134.39,15,0.27,8.4,544.28,1471.57,106.69,1578.26
INV200992,West-2,Anaheim,Normal,Female,Cosmetics,126.27,12,0.18,1.1,272.74,1242.5,90.08,1332.58
INV200993,West-3,Santa Ana,Member,Female,Cosmetics,198.12,6,0.23,6.1,273.41,915.31,66.36,981.67
INV200994,West-2,Oakland,Normal,Male,Food,9.24,13,0.33,5.2,39.64,80.48,5.83,86.31
INV200995,West-2,Los Angeles,Normal,Female,Clothing,410.61,18,0.28,3.3,2069.47,5321.51,385.81,5707.32
INV200996,West-2,San Jose,Member,Female,Home Appliances,164.86,15,0.29,2.4,717.14,1755.76,127.29,1883.05
INV200997,West-3,Oakland,Normal,Female,Electronics,490.03,15,0.06,2.7,441.03,6909.42,500.93,7410.35
INV200998,West-3,Oakland,Member,Female,Electronics,218.71,8,0.17,7.5,297.45,1452.23,105.29,1557.52
INV200999,West-1,Fresno,Normal,Female,Food,290.57,19,0.33,5.8,1821.87,3698.96,268.17,3967.13
INV201000,West-3,Santa Ana,Member,Male,Food,579.58,14,0.2,9.8,1622.82,6491.3,470.62,6961.92
INV201001,West-3,Fresno,Member,Female,Clothing,149.09,7,0.04,3.2,41.75,1001.88,72.64,1074.52
INV201002,West-3,Irvine,Member,Male,Home Appliances,434.15,14,0.26,9.6,1580.31,4497.79,326.09,4823.88
INV201003,West-3,San Diego,Normal,Female,Home Appliances,454.3,5,0.02,5.6,45.43,2226.07,161.39,2387.46
INV201004,West-1,San Jose,Normal,Female,Cosmetics,136.49,15,0.26,2.3,532.31,1515.04,109.84,1624.88
INV201005,West-3,San Diego,Member,Female,Food,303.09,15,0.31,2.3,1409.37,3136.98,227.43,3364.41
INV201006,West-2,Los Angeles,Member,Male,Electronics,213.37,4,0.15,6.5,128.02,725.46,52.6,778.06
INV201007,West-2,Irvine,Normal,Female,Electronics,464.28,1,0.14,8.5,65.0,399.28,28.95,428.23
INV201008,West-3,Sacramento,Normal,Female,Clothing,375.38,17,0.11,7.7,701.96,5679.5,411.76,6091.26
INV201009,West-3,Los Angeles,Member,Female,Electronics,288.21,1,0.31,6.9,89.35,198.86,14.42,213.28
INV201010,West-2,Los Angeles,Normal,Female,Home Appliances,468.72,16,0.19,2.5,1424.91,6074.61,440.41,6515.02
INV201011,West-2,San Francisco,Normal,Female,Home Appliances,144.92,13,0.2,2.0,376.79,1507.17,109.27,1616.44
INV201012,West-1,San Jose,Normal,Female,Food,453.41,18,0.23,1.0,1877.12,6284.26,455.61,6739.87
INV201013,West-2,Fresno,Member,Female,Clothing,519.9,10,0.11,1.9,571.89,4627.11,335.47,4962.58
INV201014,West-2,Santa Ana,Member,Male,Electronics,527.78,18,0.15,7.9,1425.01,8075.03,585.44,8660.47
INV201015,West-3,San Diego,Normal,Female,Food,471.29,17,0.26,9.1,2083.1,5928.83,429.84,6358.67
INV201016,West-2,Los Angeles,Member,Female,Cosmetics,247.77,9,0.34,3.2,758.18,1471.75,106.7,1578.45
INV201017,West-1,San Diego,Normal,Female,Cosmetics,589.18,14,0.01,8.2,82.49,8166.03,592.04,8758.07
INV201018,West-2,San Diego,Normal,Male,Electronics,230.86,13,0.01,2.8,30.01,2971.17,215.41,3186.58
INV201019,West-3,Sacramento,Member,Male,Electronics,384.98,14,0.15,3.2,808.46,4581.26,332.14,4913.4
INV201020,West-3,San Jose,Member,Female,Electronics,100.84,11,0.23,3.0,255.13,854.11,61.92,916.03
INV201021,West-2,San Jose,Member,Male,Home Appliances,588.37,13,0.14,1.5,1070.83,6577.98,476.9,7054.88
INV201022,West-3,Anaheim,Normal,Female,Electronics,423.87,17,0.35,2.7,2522.03,4683.76,339.57,5023.33
INV201023,West-1,Oakland,Normal,Female,Cosmetics,453.26,3,0.07,4.4,95.18,1264.6,91.68,1356.28
INV201024,West-1,San Jose,Member,Male,Electronics,44.14,1,0.0,4.6,0.0,44.14,3.2,47.34
INV201025,West-2,San Diego,Member,Female,Clothing,459.23,5,0.07,3.8,160.73,2135.42,154.82,2290.24
INV201026,West-2,Fresno,Member,Male,Cosmetics,465.96,13,0.31,5.6,1877.82,4179.66,303.03,4482.69
INV201027,West-2,San Diego,Normal,Male,Clothing,404.7,5,0.05,4.4,101.18,1922.32,139.37,2061.69
INV201028,West-3,Fresno,Normal,Male,Cosmetics,178.69,5,0.17,9.7,151.89,741.56,53.76,795.32
INV201029,West-1,Anaheim,Normal,Female,Food,296.37,12,0.15,8.3,533.47,3022.97,219.17,3242.14
INV201030,West-1,Fresno,Member,Female,Cosmetics,70.71,2,0.23,9.4,32.53,108.89,7.89,116.78
INV201031,West-3,San Jose,Member,Female,Cosmetics,285.59,16,0.02,6.0,91.39,4478.05,324.66,4802.71
INV201032,West-1,Sacramento,Normal,Female,Clothing,150.08,17,0.23,7.1,586.81,1964.55,142.43,2106.98
INV201033,West-2,Fresno,Member,Female,Clothing,212.71,5,0.12,2.5,127.63,935.92,67.85,1003.77
INV201034,West-2,San Diego,Member,Female,Cosmetics,101.75,12,0.32,7.8,390.72,830.28,60.2,890.48
INV201035,West-2,Santa Ana,Member,Female,Cosmetics,141.88,15,0.3,3.1,638.46,1489.74,108.01,1597.75
INV201036,West-1,San Jose,Member,Male,Home Appliances,50.56,6,0.14,2.3,42.47,260.89,18.91,279.8
INV201037,West-2,Santa Ana,Normal,Female,Food,552.34,13,0.35,1.4,2513.15,4667.27,338.38,5005.65
INV201038,West-3,Irvine,Member,Female,Food,320.59,11,0.02,5.3,70.53,3455.96,250.56,3706.52
INV201039,West-3,Irvine,Normal,Female,Electronics,241.06,17,0.28,3.6,1147.45,2950.57,213.92,3164.49
INV201040,West-1,San Diego,Normal,Male,Cosmetics,323.34,9,0.15,9.9,436.51,2473.55,179.33,2652.88
INV201041,West-3,Irvine,Member,Male,Cosmetics,378.83,16,0.15,3.2,909.19,5152.09,373.53,5525.62
INV201042,West-3,Oakland,Normal,Male,Cosmetics,553.52,17,0.06,8.8,564.59,8845.25,641.28,9486.53
INV201043,West-1,Anaheim,Normal,Female,Cosmetics,111.32,18,0.18,3.8,360.68,1643.08,119.12,1762.2
INV201044,West-2,San Jose,Member,Male,Food,180.85,13,0.03,7.7,70.53,2280.52,165.34,2445.86
INV201045,West-2,Santa Ana,Normal,Male,Clothing,585.59,11,0.22,6.9,1417.13,5024.36,364.27,5388.63
INV201046,West-2,San Diego,Normal,Female,Home Appliances,225.86,13,0.08,6.1,234.89,2701.29,195.84,2897.13
INV201047,West-1,Oakland,Normal,Female,Clothing,18.42,13,0.25,4.8,59.87,179.59,13.02,192.61
INV201048,West-3,San Diego,Normal,Female,Clothing,92.85,12,0.21,7.0,233.98,880.22,63.82,944.04
INV201049,West-2,Oakland,Normal,Male,Food,20.67,14,0.26,4.7,75.24,214.14,15.53,229.67
INV201050,West-2,Irvine,Normal,Female,Home Appliances,594.0,13,0.26,5.9,2007.72,5714.28,414.29,6128.57
INV201051,West-1,Irvine,Normal,Female,Cosmetics,170.93,9,0.07,6.3,107.69,1430.68,103.72,1534.4
INV201052,West-2,Fresno,Normal,Female,Food,554.51,14,0.0,3.4,0.0,7763.14,562.83,8325.97
INV201053,West-1,San Francisco,Member,Female,Food,597.55,1,0.13,4.1,77.68,519.87,37.69,557.56
INV201054,West-3,San Diego,Member,Female,Home Appliances,361.91,9,0.32,1.2,1042.3,2214.89,160.58,2375.47
INV201055,West-1,Fresno,Member,Female,Electronics,24.75,4,0.2,8.7,19.8,79.2,5.74,84.94
INV201056,West-1,San Jose,Normal,Male,Food,53.55,12,0.25,7.8,160.65,481.95,34.94,516.89
INV201057,West-1,Fresno,Normal,Female,Clothing,291.55,14,0.31,2.7,1265.33,2816.37,204.19,3020.56
INV201058,West-1,Los Angeles,Normal,Male,Clothing,246.67,9,0.32,4.3,710.41,1509.62,109.45,1619.07
INV201059,West-3,Irvine,Member,Male,Cosmetics,365.68,3,0.19,4.8,208.44,888.6,64.42,953.02
INV201060,West-3,Los Angeles,Member,Female,Food,266.11,6,0.19,4.0,303.37,1293.29,93.76,1387.05
INV201061,West-2,San Diego,Member,Male,Cosmetics,560.78,3,0.3,8.2,504.7,1177.64,85.38,1263.02
INV201062,West-3,Santa Ana,Normal,Male,Food,323.17,1,0.28,7.5,90.49,232.68,16.87,249.55
INV201063,West-3,Santa Ana,Member,Male,Home Appliances,417.77,3,0.24,7.9,300.79,952.52,69.06,1021.58
INV201064,West-2,San Jose,Member,Female,Food,538.41,14,0.21,9.1,1582.93,5954.81,431.72,6386.53
INV201065,West-3,Fresno,Normal,Male,Electronics,92.39,2,0.22,6.4,40.65,144.13,10.45,154.58
INV201066,West-1,Santa Ana,Member,Male,Clothing,141.69,12,0.13,6.5,221.04,1479.24,107.24,1586.48
INV201067,West-1,Oakland,Normal,Male,Home Appliances,68.85,10,0.29,7.5,199.66,488.84,35.44,524.28
INV201068,West-2,Oakland,Member,Male,Clothing,88.08,13,0.22,7.1,251.91,893.13,64.75,957.88
INV201069,West-2,San Jose,Normal,Female,Cosmetics,309.99,4,0.08,8.8,99.2,1140.76,82.71,1223.47
INV201070,West-2,Anaheim,Normal,Female,Home Appliances,196.1,19,0.08,7.9,298.07,3427.83,248.52,3676.35
INV201071,West-1,Irvine,Normal,Male,Electronics,256.79,1,0.3,2.1,77.04,179.75,13.03,192.78
INV201072,West-3,Fresno,Normal,Female,Clothing,589.58,11,0.22,9.4,1426.78,5058.6,366.75,5425.35
INV201073,West-1,San Diego,Normal,Female,Food,98.24,16,0.14,7.1,220.06,1351.78,98.0,1449.78
INV201074,West-2,Sacramento,Member,Male,Food,326.78,19,0.07,2.1,434.62,5774.2,418.63,6192.83
INV201075,West-3,Sacramento,Normal,Female,Food,63.83,19,0.21,7.9,254.68,958.09,69.46,1027.55
