customer_id,tenure,monthly_charges,total_charges,contract_type,internet_service,tech_support,online_security,payment_method,paperless_billing,churn
2169,24,57.23,2482.8,2,0,1,1,0,1,0
2170,34,48.01,6953.92,1,2,0,1,0,0,0
2171,30,47.37,4091.94,1,2,0,0,1,1,0
2172,19,37.47,7096.43,1,1,0,1,2,0,0
2173,31,52.54,5645.43,1,0,1,1,2,0,0
2174,60,39.94,5696.27,0,2,0,1,2,0,1
2175,60,83.38,4198.5,2,2,0,0,3,0,1
2176,19,76.91,6738.4,1,0,1,0,0,0,0
2177,49,58.26,2109.96,0,1,0,0,1,0,0
2178,63,52.58,7268.08,1,1,0,0,3,1,0
2179,22,43.76,5130.53,2,2,0,0,3,1,0
2180,24,73.55,3565.8,1,0,0,1,0,0,1
2181,30,111.89,7859.3,2,0,0,1,1,1,0
2182,58,88.57,6909.91,2,0,0,1,2,0,0
2183,31,94.44,6198.97,0,2,1,1,0,0,1
2184,64,103.44,2263.83,1,1,0,0,3,1,1
2185,19,55.16,7792.55,1,1,0,0,3,0,0
2186,48,26.29,5969.6,2,1,0,0,3,1,0
2187,45,82.26,4881.22,1,1,1,0,3,1,0
2188,55,38.87,7382.21,2,1,1,1,2,1,0
2189,55,76.9,1381.24,0,2,0,0,1,0,0
2190,18,93.95,1198.23,1,2,1,1,2,0,0
2191,63,98.36,4553.34,2,1,1,0,3,1,0
2192,47,50.18,548.04,1,1,1,1,1,0,0
2193,57,71.24,5345.5,1,2,0,0,0,1,0
2194,45,82.1,2001.85,0,1,1,1,0,1,1
2195,33,101.95,1040.31,2,1,0,1,2,0,0
2196,17,96.14,3335.02,0,1,1,1,0,0,0
2197,70,118.8,3781.0,0,0,1,0,3,1,0
2198,4,20.81,1446.83,0,1,1,0,1,1,1
2199,20,63.75,428.13,2,0,0,0,1,0,0
2200,47,45.6,3371.04,2,1,0,1,2,1,0
2201,15,31.99,6100.26,1,1,1,1,1,0,0
2202,70,111.15,7006.18,2,2,1,1,0,1,1
2203,47,119.8,870.63,0,2,0,1,2,1,1
2204,9,38.06,4244.94,2,2,1,0,3,1,0
2205,16,23.84,2180.88,1,0,0,1,2,1,0
2206,69,47.51,3059.61,0,0,0,0,0,1,0
2207,61,103.49,7474.19,1,1,1,1,0,1,0
2208,10,49.39,2881.39,2,0,1,0,0,1,0
2209,50,25.69,2986.23,1,2,0,1,2,0,1
2210,3,25.25,1754.23,1,0,1,1,2,1,1
2211,70,62.74,7684.15,2,1,1,0,1,0,0
2212,51,113.18,3706.25,1,0,1,0,2,1,0
2213,19,48.59,4606.1,2,2,0,1,3,1,1
2214,42,62.72,3680.03,0,1,0,1,2,1,0
2215,35,30.19,2098.06,1,0,0,1,1,1,0
2216,46,69.36,6502.26,0,1,0,0,3,0,0
2217,26,89.65,324.92,2,1,0,0,3,0,0
2218,69,47.12,5552.92,2,0,0,0,2,1,0
2219,64,49.67,4794.76,1,1,0,0,1,0,0
2220,37,104.2,1239.82,1,0,0,0,1,0,1
2221,49,21.04,1410.65,2,2,0,1,3,0,1
2222,21,83.65,5307.88,2,2,0,1,3,1,1
2223,64,59.39,2565.9,0,0,1,0,1,1,1
2224,5,49.84,2199.33,0,0,0,1,0,0,1
2225,70,85.76,567.33,1,1,0,0,0,1,1
2226,4,103.47,6155.22,1,0,1,0,2,1,0
2227,39,75.84,7073.11,1,1,0,0,1,1,0
2228,35,23.11,6576.77,1,2,0,0,3,0,0
2229,1,66.14,3781.67,1,0,1,0,0,0,0
2230,24,66.28,4318.26,1,2,0,1,3,0,1
2231,57,74.38,2013.98,1,0,1,1,3,1,0
2232,70,87.1,1465.55,1,2,0,1,1,1,0
2233,41,21.93,6601.71,0,0,0,1,3,1,0
2234,54,70.2,6406.92,2,0,1,0,1,1,0
2235,46,78.83,6241.14,2,1,0,1,3,1,0
2236,60,54.34,3760.54,1,1,1,1,0,1,0
2237,60,86.84,6929.61,2,0,0,0,1,1,1
2238,57,42.82,7417.23,1,1,1,1,3,1,0
2239,31,51.74,2693.92,0,0,1,1,2,0,0
2240,24,116.28,1875.09,1,0,0,1,2,0,1
2241,36,54.81,3767.68,0,2,0,1,2,1,1
2242,30,54.65,1516.68,0,1,0,0,2,1,0
2243,24,79.57,7083.62,0,1,1,0,0,1,1
2244,30,117.1,2770.12,1,2,1,1,0,1,0
2245,7,118.31,4651.76,0,0,0,0,2,1,1
2246,35,77.97,4798.28,1,1,1,1,3,0,0
2247,55,20.11,4168.4,0,0,1,1,0,0,1
2248,14,110.07,1336.55,0,1,1,1,2,0,1
2249,10,77.02,7928.91,2,1,1,0,0,1,0
2250,16,56.6,1463.57,1,0,1,0,0,1,0
2251,54,102.92,6036.91,2,0,0,1,3,1,1
2252,70,59.98,6351.77,0,1,0,0,3,1,0
2253,44,23.4,1246.79,2,2,1,0,1,1,0
2254,45,102.11,7471.99,0,2,0,0,3,0,1
2255,56,74.59,3953.29,2,2,1,0,2,1,0
2256,57,53.81,5068.18,2,2,1,1,1,0,0
2257,21,45.09,5173.27,1,2,0,1,2,1,0
2258,68,79.38,4089.15,1,0,1,1,3,0,0
2259,50,40.8,1221.97,2,1,0,1,3,0,0
2260,33,52.39,6038.85,2,2,0,1,0,1,0
2261,7,83.65,4696.11,1,1,0,0,2,0,1
2262,70,108.15,1037.58,0,0,0,0,1,1,1
2263,15,73.29,5632.54,0,1,1,1,3,0,0
2264,32,95.91,5651.83,0,0,1,1,1,0,0
2265,20,96.31,4433.04,0,1,1,1,3,1,1
2266,15,86.44,815.34,2,1,1,1,3,0,0
2267,48,44.58,2885.89,0,0,1,0,0,0,0
2268,71,106.68,502.3,2,1,0,0,1,0,1
2269,21,63.63,3873.01,2,0,1,1,3,0,0
2270,42,24.42,7260.93,0,1,0,1,3,1,1
2271,26,44.46,117.8,0,1,1,0,0,1,0
2272,14,96.55,2206.45,0,2,1,1,3,0,1
2273,57,26.91,6418.89,1,1,0,1,0,1,0
2274,37,34.74,177.9,2,2,1,1,0,1,0
2275,58,89.42,180.37,0,2,1,1,0,1,1
2276,21,109.26,4925.47,1,0,0,0,3,1,0
2277,69,83.37,6334.68,2,0,0,1,0,1,1
2278,3,42.23,6234.39,2,1,1,0,1,0,1
2279,37,25.34,6258.67,2,0,1,0,1,1,0
2280,49,81.51,2951.95,0,2,0,1,1,0,0
2281,19,24.74,7073.52,0,1,1,1,1,0,1
2282,12,81.27,201.4,2,0,0,1,0,0,0
2283,61,42.56,2566.29,2,0,0,1,2,1,0
2284,41,110.47,2763.78,1,0,1,0,3,1,0
2285,33,67.51,1408.01,1,2,0,1,3,0,0
2286,50,42.39,2756.19,2,0,1,1,2,0,0
2287,68,105.31,4728.48,1,1,1,0,2,0,0
2288,71,45.4,4210.21,2,1,0,1,3,0,0
2289,33,50.66,2623.48,1,1,1,1,3,0,0
2290,24,103.43,6019.69,2,2,1,0,2,1,0
2291,61,50.88,5746.85,0,0,1,1,1,1,0
2292,61,61.02,2317.5,2,1,0,0,0,0,0
2293,28,54.77,2653.5,0,0,0,1,3,1,1
2294,58,31.64,2371.41,2,0,1,0,3,0,0
2295,43,23.89,1117.92,0,1,1,0,3,0,0
2296,41,92.45,6046.97,1,2,0,1,1,1,0
2297,39,84.51,465.58,0,1,0,0,1,1,1
2298,49,48.24,1289.59,1,1,1,1,3,1,0
2299,17,49.56,931.91,2,2,1,1,1,0,0
2300,70,114.5,6620.18,1,0,1,1,3,1,1
2301,70,118.77,447.67,1,0,0,1,0,1,0
2302,65,67.34,5350.56,1,2,0,1,1,0,0
2303,5,100.25,451.35,2,1,0,1,0,1,1
2304,2,93.67,6312.9,0,2,1,1,2,0,1
2305,22,49.73,7310.44,1,1,0,1,3,0,0
2306,57,25.86,3946.06,2,2,1,0,1,0,0
2307,66,34.26,6455.88,1,0,0,1,0,1,1
2308,16,103.83,5680.64,0,2,0,0,1,0,0
2309,51,93.12,6385.52,1,2,1,0,2,0,0
2310,39,86.43,6157.52,1,1,0,0,0,0,0
2311,40,33.06,1722.41,1,1,1,0,2,1,0
2312,38,83.99,4046.52,0,1,0,1,2,1,0
2313,60,97.22,7687.27,0,2,0,1,0,0,1
2314,59,106.06,2813.91,2,2,0,0,1,0,1
2315,10,21.32,7766.85,1,1,1,0,0,1,1
2316,64,88.45,4706.98,1,0,0,0,2,0,1
2317,63,21.91,3746.73,1,1,0,1,3,0,0
2318,49,90.69,5296.28,1,2,1,1,0,1,0
2319,64,83.56,6545.13,0,2,0,1,3,1,0
2320,32,34.83,3214.24,0,1,0,1,1,0,0
2321,7,96.61,360.34,1,1,1,1,0,0,1
2322,21,26.83,5699.57,1,2,0,0,3,0,0
2323,20,102.64,7653.72,1,2,0,1,2,0,1
2324,26,46.19,5037.39,1,0,1,0,1,0,0
2325,68,88.89,1588.47,2,1,0,0,3,0,0
2326,15,112.37,2061.12,2,1,0,0,1,1,1
2327,14,53.98,7287.03,1,0,1,0,0,0,0
2328,27,70.29,207.14,1,2,0,1,3,0,0
2329,40,66.31,4435.1,1,2,0,1,0,1,0
2330,58,35.76,1353.55,2,0,0,1,0,1,1
2331,28,79.03,2333.84,0,1,1,1,2,0,0
2332,26,94.3,2525.16,2,2,1,1,3,0,0
2333,63,111.69,1832.33,2,0,1,0,3,1,1
2334,66,105.08,6359.58,1,0,1,1,3,0,0
2335,25,71.0,2724.45,1,0,0,1,1,1,0
2336,3,91.9,2829.33,0,2,0,1,1,0,1
2337,44,100.08,3678.75,1,2,1,0,1,1,0
2338,42,69.35,7228.13,1,0,1,0,1,1,0
2339,6,31.54,5536.57,0,0,1,1,3,1,1
2340,39,63.79,587.82,1,2,0,0,3,0,0
2341,52,104.25,410.17,1,2,0,0,1,1,0
2342,23,79.66,4574.47,1,2,0,0,2,0,0
2343,50,92.45,7107.78,2,2,0,0,3,0,1
2344,43,38.53,2653.69,1,2,1,1,1,1,0
2345,19,116.43,2057.4,2,0,0,1,0,0,1
2346,69,60.41,6010.71,1,2,0,0,2,1,1
2347,51,85.36,4856.52,1,2,1,0,3,1,0
2348,11,21.89,4563.72,2,0,1,0,2,1,1
2349,12,32.73,1279.48,2,0,0,0,1,1,0
2350,8,98.2,1490.09,1,1,0,0,0,0,1
2351,24,116.8,2326.12,0,2,0,0,0,0,0
2352,41,52.01,1734.03,1,1,1,1,1,0,0
2353,36,23.72,7774.41,2,1,1,0,2,1,0
2354,55,56.09,247.03,1,0,1,1,3,0,0
2355,9,21.75,5045.85,1,0,1,1,1,0,0
2356,47,39.24,4189.03,2,1,1,1,2,1,0
2357,15,95.25,2653.68,0,1,0,0,1,1,0
2358,48,113.71,7111.95,0,1,0,0,0,1,1
2359,42,28.74,5394.28,2,1,0,1,3,0,0
2360,60,75.79,7987.0,2,2,0,1,1,1,0
2361,70,45.39,1432.38,1,1,0,0,0,0,0
2362,12,33.91,794.16,2,0,0,0,1,1,0
2363,2,41.9,1201.24,2,1,0,0,0,1,0
2364,7,77.78,2227.4,1,1,1,0,0,0,0
2365,3,26.51,3392.62,1,0,0,0,3,0,1
2366,3,63.42,6914.57,1,1,1,1,0,0,0
2367,27,33.52,2340.37,0,0,0,0,3,1,0
2368,40,47.27,7330.42,0,2,0,1,3,0,0
2369,33,39.08,3756.97,2,2,1,1,0,0,0
2370,1,108.3,5211.85,1,0,1,1,0,1,1
2371,8,90.8,2188.82,2,2,0,1,3,0,1
2372,32,106.85,1332.51,2,2,0,0,1,1,1
2373,48,58.35,6968.71,0,2,0,1,1,1,1
2374,4,51.34,965.1,0,0,0,1,1,1,1
2375,70,58.06,6214.77,2,1,0,0,2,0,0
2376,19,21.85,4689.78,1,2,1,0,0,0,0
2377,32,92.47,6902.99,0,1,1,1,3,1,1
2378,9,54.98,5770.77,0,1,1,0,2,0,1
2379,12,51.33,2325.15,0,2,0,0,0,1,1
2380,11,79.81,4637.98,2,2,0,0,3,1,0
2381,46,63.62,203.28,0,1,1,0,0,1,0
2382,16,118.08,3854.22,1,2,1,0,1,1,0
2383,1,55.63,779.51,0,0,0,1,2,0,1
2384,63,81.39,3488.67,2,0,0,0,3,1,1
2385,21,51.17,965.93,2,2,0,0,0,0,0
2386,30,119.06,7648.29,2,1,0,0,3,1,1
2387,13,64.51,4232.24,2,2,0,0,3,1,0
2388,34,83.41,7314.42,1,0,1,1,3,1,1
2389,4,32.67,276.69,2,1,1,0,1,1,1
2390,28,93.3,5137.46,0,2,0,1,3,1,1
2391,59,46.92,2524.94,1,0,0,0,2,1,0
2392,27,64.86,3511.45,2,1,0,1,2,0,0
2393,69,108.31,6997.39,2,0,0,0,0,0,1
2394,25,117.06,7842.17,1,2,0,0,0,0,0
2395,3,62.46,2047.29,0,2,0,1,3,0,1
2396,68,103.48,7591.2,1,0,0,0,1,0,0
2397,25,25.33,5540.94,0,0,0,1,2,1,0
2398,20,104.76,7616.17,0,0,1,0,3,0,1
2399,34,82.95,4542.7,2,0,0,1,2,0,1
2400,26,68.87,7689.97,1,0,1,1,0,1,0
2401,5,109.0,7150.4,1,1,1,0,1,1,0
2402,61,104.53,1115.87,2,2,0,1,2,1,0
2403,9,49.69,2555.24,2,1,0,0,0,1,1
2404,50,99.15,2020.2,0,0,1,1,2,0,1
2405,6,29.95,4619.58,2,1,0,0,3,0,1
2406,60,102.28,6442.12,1,2,0,1,2,0,0
2407,44,87.55,6099.35,2,0,0,1,2,0,0
2408,11,28.79,5841.32,2,0,1,0,3,1,0
2409,66,88.31,3064.59,2,2,0,1,1,0,1
2410,47,78.05,1203.13,2,1,1,0,1,1,0
2411,3,79.46,1763.61,2,2,0,0,3,0,1
2412,30,49.09,5959.25,0,2,0,0,1,1,1
2413,21,46.65,1265.52,2,1,1,0,1,1,0
2414,28,96.25,1861.28,2,1,1,0,3,0,0
2415,62,45.68,3453.97,1,0,1,0,2,0,0
2416,33,64.63,669.69,2,0,0,0,1,0,0
2417,35,89.48,1780.27,1,0,0,0,0,1,1
2418,52,27.96,1283.17,1,2,1,0,0,0,0
2419,34,79.45,7615.44,1,1,1,0,3,1,0
2420,41,78.94,1613.05,1,1,0,0,0,0,0
2421,51,88.42,6907.98,0,0,0,1,0,0,1
2422,47,56.99,1006.91,0,2,0,0,3,1,1
2423,58,64.9,6970.42,1,2,0,0,0,0,0
2424,57,53.0,4835.53,0,1,0,0,0,0,1
2425,23,100.82,6812.68,0,1,1,1,2,0,0
2426,48,33.06,6952.05,2,1,0,0,3,0,1
2427,22,116.3,4811.35,0,1,0,0,1,0,1
2428,17,83.48,7349.78,1,2,0,0,3,1,0
2429,69,108.69,4725.04,1,0,1,1,0,1,0
2430,11,62.62,5729.26,1,1,1,0,0,0,0
2431,15,53.23,3387.04,1,1,0,1,1,0,1
2432,35,110.07,7321.13,2,1,0,0,1,1,0
2433,33,29.89,6610.88,0,2,1,0,2,1,0
2434,16,31.71,1417.03,1,0,0,1,0,1,0
2435,34,49.93,4653.46,2,2,1,1,0,1,0
2436,66,115.98,7184.94,1,0,1,1,0,0,0
2437,40,83.31,6365.21,0,2,1,0,2,1,0
2438,28,75.42,7704.17,2,1,0,1,3,1,1
2439,47,90.54,1927.28,0,1,1,1,1,0,0
2440,39,61.75,3002.93,2,0,0,0,2,0,0
2441,70,95.81,4106.82,1,2,1,0,2,0,1
2442,20,59.32,1938.09,1,0,1,0,0,0,0
2443,1,102.64,3212.96,0,2,1,1,1,1,1
2444,63,46.73,4346.56,0,1,1,0,3,1,1
2445,67,47.75,1611.58,2,0,1,0,0,1,0
2446,4,72.24,2127.83,0,0,0,1,2,1,1
2447,58,63.08,1086.26,0,1,1,0,2,1,0
2448,25,84.81,5735.71,1,1,1,0,1,0,0
2449,47,56.43,2956.26,1,1,0,1,1,0,0
2450,38,43.06,1840.1,1,1,0,1,1,1,0
2451,15,66.98,4107.86,1,1,1,1,0,1,0
2452,63,76.1,639.17,1,1,0,1,2,1,0
2453,21,34.26,7394.91,1,2,1,1,1,0,0
2454,57,75.67,2426.29,1,2,1,0,3,1,0
2455,53,51.93,7103.07,2,0,1,1,1,1,0
2456,46,59.25,4031.2,1,2,0,1,1,1,0
2457,14,47.93,6816.19,1,0,1,0,0,0,0
2458,17,113.14,2051.81,1,2,0,1,0,0,1
2459,39,88.33,1484.64,1,2,1,1,0,1,1
2460,9,46.25,6810.35,1,1,1,0,0,1,1
2461,6,84.5,1782.1,0,2,0,0,1,0,1
2462,23,104.86,5994.94,0,2,1,0,2,0,0
2463,59,60.16,2822.21,1,2,1,0,3,0,0
2464,46,103.0,6010.73,1,1,0,0,3,0,1
2465,38,35.44,7270.41,1,1,0,0,2,1,0
2466,14,102.28,7854.94,2,2,1,1,3,0,0
2467,62,74.03,2942.49,1,0,1,0,1,0,0
2468,35,42.3,3003.45,2,2,0,0,2,0,0
2469,19,60.71,7852.96,2,1,1,0,0,0,0
2470,30,118.8,6906.07,1,1,1,0,0,0,0
2471,25,98.36,456.23,0,0,0,1,0,1,1
2472,40,77.51,4630.25,1,1,0,0,1,1,1
2473,14,31.52,1531.83,1,1,1,1,0,0,0
2474,26,61.78,7952.7,0,2,0,1,0,1,0
2475,22,46.31,1197.49,0,0,0,0,0,0,1
2476,48,27.1,4518.85,1,1,0,1,3,1,0
2477,51,74.22,5355.07,1,1,1,0,2,1,0
2478,3,108.92,7502.81,2,2,1,1,3,1,1
2479,42,87.56,6793.34,0,2,0,1,1,1,0
2480,19,44.97,2041.46,2,2,0,1,1,1,0
2481,28,77.36,4623.73,2,2,1,1,1,0,0
2482,45,114.32,7633.23,2,0,1,0,3,0,1
2483,71,92.29,5912.16,2,2,1,1,2,1,0
2484,63,88.95,5537.86,0,0,1,0,0,1,1
2485,19,116.82,6063.72,0,1,0,1,1,1,0
2486,47,99.89,2647.8,0,1,0,0,1,0,0
2487,14,33.66,5861.09,1,2,1,1,3,1,0
2488,38,54.76,1939.55,2,2,1,0,0,1,0
2489,53,116.51,3482.01,1,2,0,1,0,0,0
2490,61,68.97,7130.44,0,1,1,0,3,0,0
2491,36,31.16,249.87,0,1,1,0,3,0,1
2492,40,65.86,3373.12,1,1,0,1,3,0,0
2493,30,89.7,2207.89,2,0,0,1,2,0,1
2494,9,119.75,1668.86,0,1,1,1,1,1,1
2495,64,52.39,6724.75,2,2,1,1,1,0,0
2496,33,71.41,5602.34,2,0,1,1,1,0,0
2497,52,107.97,989.8,0,0,0,0,2,0,1
2498,14,55.53,4006.26,1,0,1,0,3,0,0
2499,53,30.93,3788.56,2,1,0,1,1,1,1
2500,59,114.89,1225.97,1,1,1,1,1,1,0
2501,41,68.84,6418.13,2,1,1,1,1,1,0
2502,68,70.28,2996.72,2,1,0,1,2,0,0
2503,68,82.12,6119.31,0,2,0,1,3,0,1
2504,8,20.35,1617.29,1,0,1,0,1,1,0
2505,2,113.11,2589.08,2,0,0,0,1,1,1
2506,41,56.15,851.85,1,0,1,0,2,1,0
2507,55,59.69,1233.49,2,0,0,1,3,0,1
2508,16,37.41,7077.15,1,0,0,1,3,1,1
2509,62,57.82,961.99,1,2,1,1,1,0,0
2510,48,100.39,856.28,0,2,0,0,0,0,1
2511,30,100.0,7528.98,2,0,1,1,2,0,0
2512,12,113.58,5202.64,2,0,0,1,0,0,0
2513,35,60.32,897.24,2,1,0,1,0,1,0
2514,11,90.87,7776.56,2,0,1,0,1,0,1
2515,64,70.72,1262.09,0,2,1,0,1,0,0
2516,50,100.4,6154.13,0,1,0,0,1,0,1
2517,21,91.25,375.33,2,2,1,0,2,0,0
2518,69,56.79,5033.88,1,1,1,0,2,1,0
2519,48,53.67,4418.96,0,1,1,0,2,1,0
2520,20,45.24,1743.23,1,0,1,1,0,0,0
2521,67,77.65,5180.85,1,2,0,1,2,1,0
2522,44,116.38,4974.72,1,2,1,1,3,1,0
2523,33,40.01,6406.98,2,0,0,0,2,0,0
2524,61,29.53,7019.41,0,1,1,0,1,1,1
2525,9,31.94,4129.83,2,1,1,0,0,0,0
2526,68,98.31,3973.33,1,2,1,0,2,0,0
2527,35,55.01,5010.61,2,0,1,1,1,1,0
2528,65,42.44,5860.74,1,0,0,1,1,0,1
2529,8,55.28,2913.75,2,2,1,0,3,1,0
2530,45,84.53,4086.67,2,1,1,0,3,1,0
2531,47,74.68,4722.32,0,1,0,0,2,0,1
2532,40,94.36,7908.19,0,0,1,1,0,1,1
2533,54,53.91,4742.93,1,1,1,0,0,1,0
2534,46,65.2,1871.07,1,1,1,1,2,1,0
2535,47,30.2,4745.12,1,1,1,1,2,0,0
2536,15,27.31,6574.05,2,2,0,0,2,1,0
2537,19,66.23,6873.49,1,0,0,0,0,1,0
2538,26,50.16,6421.98,0,2,0,0,3,0,1
2539,52,81.28,7116.85,1,2,0,1,0,1,1
2540,22,24.3,2744.65,1,1,1,1,1,1,0
2541,21,32.18,4109.81,2,0,1,1,3,1,0
2542,51,106.52,6258.77,0,1,0,1,1,1,1
2543,38,76.63,2189.15,1,0,1,1,0,1,0
2544,20,91.21,3035.49,0,1,1,1,1,0,1
2545,29,104.2,6666.13,1,0,0,0,0,1,1
2546,51,66.38,6183.68,0,0,0,0,3,0,0
2547,4,96.11,7772.48,1,1,0,0,3,0,1
2548,55,72.46,7968.2,1,1,1,1,3,0,0
2549,71,42.27,2001.88,2,2,1,0,1,1,0
2550,28,53.77,7213.55,2,2,1,0,2,1,0
2551,4,69.04,846.67,0,0,1,0,3,0,1
2552,22,51.69,5707.42,0,1,1,1,0,1,0
2553,45,53.55,1838.79,0,1,1,0,1,1,0
2554,67,53.74,2472.46,0,2,0,0,3,0,1
2555,66,32.28,7575.94,2,1,0,1,2,0,0
2556,34,28.46,2178.89,0,0,0,0,3,1,0
2557,55,24.65,5418.11,1,0,0,0,1,0,0
2558,1,31.1,1507.22,1,0,1,1,1,1,0
2559,38,54.37,837.78,1,2,0,0,2,0,0
2560,6,79.39,2780.6,2,0,0,1,2,1,1
2561,25,38.81,5031.15,0,2,0,1,0,1,1
2562,17,108.8,2058.77,1,2,0,0,3,1,0
2563,61,100.84,2471.33,1,0,1,1,1,0,1
2564,12,72.05,5698.97,2,2,0,0,2,1,0
2565,6,92.42,912.09,2,2,1,0,1,1,0
2566,27,56.63,3630.55,2,0,0,0,2,1,0
2567,8,23.68,7539.7,1,0,1,0,0,0,1
2568,65,110.43,3236.08,2,2,0,0,3,0,0
2569,57,32.78,3530.19,1,2,1,1,2,0,0
2570,40,114.79,5931.81,0,1,1,1,1,0,1
2571,14,77.19,6254.19,1,0,1,0,1,0,0
2572,35,50.56,6179.89,0,1,0,1,0,1,0
2573,48,69.55,7983.15,1,2,0,0,0,0,0
2574,56,70.16,664.46,0,1,0,0,2,0,0
2575,49,22.33,7859.8,1,2,1,0,3,0,0
2576,13,55.55,7606.5,1,1,1,0,2,0,0
2577,61,93.99,6831.9,1,2,1,1,1,1,1
2578,49,71.01,3687.59,1,2,0,0,2,1,0
2579,46,44.42,6980.13,2,2,0,0,0,0,1
2580,62,53.51,1844.58,1,0,1,0,2,1,0
2581,8,106.31,6354.08,1,2,0,0,0,1,1
2582,43,72.55,1563.38,2,0,1,1,1,1,0
2583,20,72.84,6541.36,2,2,0,0,3,1,0
2584,39,116.15,4954.78,2,1,1,1,2,0,0
2585,49,52.09,874.45,2,2,1,1,0,1,0
2586,64,67.95,7173.02,2,2,1,1,2,1,0
2587,62,101.17,4665.86,2,1,0,1,0,1,1
2588,54,95.89,5284.36,2,2,0,0,0,0,1
2589,9,46.58,2339.73,2,2,1,1,0,0,1
2590,37,35.11,6985.92,2,2,0,1,2,0,0
2591,49,90.07,4407.09,2,1,0,1,0,0,0
2592,41,45.77,3426.85,2,2,1,1,2,1,0
2593,17,112.27,4320.83,0,0,0,1,0,0,1
2594,21,32.92,5656.17,1,0,0,0,3,1,1
2595,51,51.83,5590.88,1,0,0,0,0,0,0
2596,59,25.48,2924.86,2,0,0,1,2,0,1
2597,39,90.33,3143.54,2,1,1,1,2,1,1
2598,55,109.13,4541.68,0,2,0,0,2,1,0
2599,41,83.59,7402.82,2,0,0,1,1,1,1
2600,39,113.78,5988.9,0,2,0,0,3,0,1
2601,13,32.85,3184.28,1,2,1,1,3,0,0
2602,64,28.77,2762.56,1,1,1,1,3,1,0
2603,11,103.84,4236.73,2,2,1,0,1,1,1
2604,19,105.55,6972.93,0,0,0,1,1,0,1
2605,11,103.1,168.57,0,0,1,1,3,1,1
2606,46,99.9,5712.84,1,1,0,0,0,0,0
2607,45,56.22,2426.65,1,0,1,1,0,0,0
2608,1,41.75,1746.34,0,0,1,0,3,0,1
2609,40,112.88,195.89,0,1,0,1,0,1,1
2610,19,50.7,7183.07,1,1,1,0,2,0,0
2611,61,59.84,7306.76,0,0,1,1,1,0,0
2612,12,89.96,585.2,1,1,1,0,3,0,0
2613,61,49.34,4222.34,0,1,1,0,0,0,0
2614,33,101.91,1305.34,2,0,1,0,3,0,1
2615,45,27.0,6093.63,1,0,0,1,3,0,0
2616,69,99.12,5356.59,0,1,0,1,2,0,0
2617,8,80.19,2447.33,1,2,1,0,1,1,1
2618,25,77.3,1023.99,0,2,0,1,1,0,0
2619,46,65.84,6666.64,2,0,0,0,3,0,1
2620,30,47.7,5426.59,2,0,1,1,2,0,0
2621,47,66.41,153.88,2,2,1,0,0,1,0
2622,49,65.0,5060.19,1,1,0,1,1,1,0
2623,47,78.38,6501.34,2,2,1,1,3,0,0
2624,18,48.16,4767.07,1,2,0,1,0,0,0
2625,66,27.76,3455.24,2,0,0,1,3,1,1
2626,68,34.51,4712.96,1,1,1,1,0,0,0
2627,33,89.92,4995.73,2,2,1,1,0,0,0
2628,36,22.25,5156.27,0,1,0,1,0,0,1
2629,19,105.64,7739.66,0,0,0,1,0,0,0
2630,28,89.44,1511.32,1,2,1,0,0,0,0
2631,40,96.81,5022.44,2,0,1,0,0,1,0
2632,15,103.6,1585.15,2,2,1,0,2,0,0
2633,41,32.27,1758.66,0,1,1,1,0,0,0
2634,39,102.25,5387.14,2,0,1,1,0,1,0
2635,2,70.46,7336.04,2,1,1,0,1,1,0
2636,63,108.55,1356.45,1,2,0,0,1,1,0
2637,29,108.66,7703.48,0,0,0,0,0,0,1
2638,66,22.42,2623.04,2,1,1,0,3,1,0
2639,51,58.29,3191.38,2,1,0,0,1,1,0
2640,10,72.64,1314.08,1,2,0,0,2,1,0
2641,14,87.84,4965.11,1,0,0,0,2,0,0
2642,51,48.62,4811.72,1,1,0,0,2,0,1
2643,39,45.21,3593.93,1,0,0,0,1,0,0
2644,28,58.13,3861.12,2,0,0,0,2,0,0
2645,3,70.09,5021.51,2,0,0,1,2,0,0
2646,70,115.11,4709.62,2,0,0,1,3,0,0
2647,27,96.21,3056.68,1,2,1,1,3,0,0
2648,2,62.93,7084.5,2,1,1,0,1,0,0
2649,38,25.44,5374.52,0,0,1,0,0,0,0
2650,3,36.85,1722.71,0,1,1,1,3,0,0
2651,16,65.59,2627.23,2,1,0,1,0,1,0
2652,40,101.38,6324.24,1,1,1,0,3,1,1
2653,2,58.07,925.75,0,2,1,1,3,0,0
2654,41,73.85,6026.83,2,0,0,1,3,0,0
2655,12,109.18,2934.86,0,0,1,1,3,0,1
2656,35,111.38,4458.36,0,1,1,1,0,1,0
2657,65,41.58,2316.41,0,1,0,1,1,0,0
2658,55,24.36,7893.01,0,2,1,1,0,1,1
2659,45,50.54,7256.14,2,2,1,1,2,1,0
2660,62,89.58,7434.75,0,1,0,1,0,0,0
2661,49,115.11,1559.73,2,0,0,1,2,1,0
2662,25,27.7,6749.35,0,2,1,0,0,0,0
2663,23,22.85,4329.64,0,0,1,1,0,0,0
2664,24,108.41,5692.09,0,2,1,0,3,1,1
2665,38,94.81,1818.28,2,0,0,0,0,1,0
2666,28,119.22,5724.68,0,1,1,0,3,1,1
2667,21,59.68,7322.71,0,2,1,1,1,1,0
